source_address,timestamp,x,y
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:04Z,398381.140494593,332969.380409929
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:05Z,398378.206564902,332969.076684893
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:06Z,398375.27263521,332968.772959858
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:07Z,398372.338705518,332968.469234823
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:08Z,398372.955742223,332968.090814514
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:09Z,398373.572778927,332967.712394204
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:10Z,398374.189815632,332967.333973895
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:11Z,398374.806852336,332966.955553585
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:12Z,398375.423889041,332966.577133276
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:13Z,398376.040925745,332966.198712967
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:14Z,398376.65796245,332965.820292658
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:15Z,398377.274999154,332965.441872348
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:16Z,398377.892035859,332965.063452039
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:17Z,398378.509072563,332964.68503173
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:18Z,398379.126109267,332964.306611421
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:19Z,398379.743145972,332963.928191111
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:20Z,398380.360182676,332963.549770802
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:21Z,398380.977219381,332963.171350492
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:22Z,398381.594256085,332962.792930183
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:23Z,398380.238910726,332964.367895097
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:24Z,398378.883565367,332965.942860012
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:25Z,398377.528220008,332967.517824926
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:26Z,398376.172874649,332969.092789841
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:27Z,398374.81752929,332970.667754755
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:28Z,398375.434565994,332970.289334446
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:29Z,398376.051602699,332969.910914137
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:30Z,398376.668639403,332969.532493827
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:31Z,398377.285676108,332969.154073518
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:32Z,398377.902712812,332968.775653209
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:33Z,398378.519749516,332968.3972329
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:34Z,398379.136786221,332968.01881259
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:35Z,398379.753822925,332967.640392281
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:36Z,398380.37085963,332967.261971971
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:37Z,398380.987896334,332966.883551662
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:38Z,398381.418645943,332966.557044295
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:39Z,398381.849395552,332966.230536928
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:40Z,398382.28014516,332965.90402956
b84170e4d8f3f45a54ebc86352d8c5a4,2019-10-23T22:25:41Z,398382.710894769,332965.577522193
